UniqueID,county,WY,n_cuttings,n_cp_season,cutoff_date,n_late_cuts,late_et_mm,total_et_mm,late_cycle_et_mm_list,late_cut_dates,area_acres,late_et_acft
1518199,Kern,2021,6.0,8,2021-07-01,2,478.48900000000003,888.193,"[284.309, 194.18]","[Timestamp('2021-07-05 00:00:00'), Timestamp('2021-08-09 00:00:00')]",38.069177642781014,59.7627386519575
1518361,Kern,2021,6.0,7,2021-07-01,1,165.28500000000003,658.654,[165.28500000000003],[Timestamp('2021-07-19 00:00:00')],79.67556787193215,43.205958778583685
1518412,Kern,2021,7.0,7,2021-07-01,3,350.991,673.228,"[155.84699999999998, 100.669, 94.47500000000001]","[Timestamp('2021-07-05 00:00:00'), Timestamp('2021-08-02 00:00:00'), Timestamp('2021-08-28 00:00:00')]",4.943158906062032,5.69227128476909
1518444,Kern,2021,6.0,8,2021-07-01,2,247.01499999999993,621.617,"[169.22699999999995, 77.788]","[Timestamp('2021-07-28 00:00:00'), Timestamp('2021-08-17 00:00:00')]",57.085711341195015,46.26321189942678
1518461,Kern,2021,6.0,8,2021-07-01,3,439.6809999999999,804.6429999999999,"[138.791, 155.38799999999998, 145.50199999999998]","[Timestamp('2021-07-01 00:00:00'), Timestamp('2021-08-01 00:00:00'), Timestamp('2021-09-02 00:00:00')]",14.509308272696064,20.93001040238608
1518501,Kern,2021,7.0,8,2021-07-01,2,288.75700000000006,1011.69,"[146.61200000000002, 142.145]","[Timestamp('2021-07-10 00:00:00'), Timestamp('2021-08-06 00:00:00')]",118.6621120619004,112.41638941160821
1518541,Kern,2021,5.0,5,2021-07-01,0,0.0,538.396,[],[],120.91955051559137,0.0
1518545,Kern,2021,6.0,9,2021-07-01,2,347.573,1033.92,"[200.066, 147.507]","[Timestamp('2021-08-01 00:00:00'), Timestamp('2021-09-02 00:00:00')]",37.90817170616932,43.227877179883166
1518559,Kern,2021,9.0,11,2021-07-01,3,411.182,1103.712,"[174.162, 146.042, 90.97800000000002]","[Timestamp('2021-07-14 00:00:00'), Timestamp('2021-08-14 00:00:00'), Timestamp('2021-09-03 00:00:00')]",20.838477582824833,28.111571159649216
1518573,Kern,2021,6.0,7,2021-07-01,2,463.827,804.216,"[339.628, 124.19899999999998]","[Timestamp('2021-07-21 00:00:00'), Timestamp('2021-08-22 00:00:00')]",88.09685322156398,134.06069271390535
1518594,Kern,2021,5.0,5,2021-07-01,0,0.0,463.04699999999997,[],[],109.61131106579136,0.0
1518646,Kern,2021,7.0,9,2021-07-01,2,370.82099999999997,923.2790000000001,"[205.95199999999997, 164.869]","[Timestamp('2021-07-15 00:00:00'), Timestamp('2021-08-14 00:00:00')]",75.7029975899283,92.10059471553413
1518665,Kern,2021,6.0,7,2021-07-01,3,468.04999999999995,732.685,"[168.02, 160.42399999999998, 139.606]","[Timestamp('2021-07-07 00:00:00'), Timestamp('2021-08-06 00:00:00'), Timestamp('2021-09-03 00:00:00')]",3.953862835277108,6.071540354499509
1518724,Kern,2021,8.0,10,2021-07-01,2,345.645,1006.798,"[183.359, 162.286]","[Timestamp('2021-07-27 00:00:00'), Timestamp('2021-08-29 00:00:00')]",76.00459740645114,86.18966230496326
1518988,Kern,2021,9.0,9,2021-07-01,3,575.34,945.4650000000001,"[213.51200000000003, 175.32199999999997, 186.50600000000003]","[Timestamp('2021-07-01 00:00:00'), Timestamp('2021-08-04 00:00:00'), Timestamp('2021-09-10 00:00:00')]",38.04961353715913,71.82239059209034
1518992,Kern,2021,8.0,9,2021-07-01,3,448.30400000000003,1139.866,"[161.393, 127.89200000000001, 159.019]","[Timestamp('2021-07-13 00:00:00'), Timestamp('2021-08-08 00:00:00'), Timestamp('2021-09-07 00:00:00')]",77.01773712172988,113.27873891935694
1519043,Kern,2021,8.0,8,2021-07-01,2,375.722,1021.798,"[294.137, 81.585]","[Timestamp('2021-08-14 00:00:00'), Timestamp('2021-09-03 00:00:00')]",75.78895045328919,93.42380591276482
1519133,Kern,2021,7.0,9,2021-07-01,3,501.2840000000001,943.104,"[181.13700000000003, 168.09500000000006, 152.052]","[Timestamp('2021-07-07 00:00:00'), Timestamp('2021-08-06 00:00:00'), Timestamp('2021-09-03 00:00:00')]",8.666481792936368,14.253178015388173
1519221,Kern,2021,6.0,7,2021-07-01,2,399.241,1008.6750000000002,"[162.28000000000003, 236.96099999999998]","[Timestamp('2021-07-18 00:00:00'), Timestamp('2021-09-03 00:00:00')]",76.61580718689372,100.35489329758082
1519277,Kern,2021,7.0,9,2021-07-01,2,365.174,850.9490000000001,"[219.403, 145.77100000000002]","[Timestamp('2021-07-31 00:00:00'), Timestamp('2021-08-27 00:00:00')]",20.688710325933528,24.786676852239008
1519302,Kern,2021,6.0,7,2021-07-01,2,539.485,974.799,"[426.925, 112.56]","[Timestamp('2021-08-03 00:00:00'), Timestamp('2021-08-23 00:00:00')]",73.77743287739942,130.5833936216005
1519356,Kern,2021,8.0,10,2021-07-01,3,386.258,989.752,"[144.27799999999996, 137.425, 104.555]","[Timestamp('2021-07-12 00:00:00'), Timestamp('2021-08-11 00:00:00'), Timestamp('2021-09-04 00:00:00')]",83.69322422399601,106.06029331467272
1519409,Kern,2021,6.0,8,2021-07-01,2,317.60900000000004,809.8720000000001,"[149.73400000000004, 167.875]","[Timestamp('2021-07-23 00:00:00'), Timestamp('2021-08-23 00:00:00')]",73.4266243016383,76.512325189695
1519448,Kern,2021,8.0,10,2021-07-01,2,338.759,947.203,"[244.269, 94.49000000000002]","[Timestamp('2021-07-31 00:00:00'), Timestamp('2021-08-20 00:00:00')]",71.65067214306261,79.6335631381619
1519496,Kern,2021,9.0,11,2021-07-01,3,392.652,1001.905,"[141.89499999999998, 143.84599999999998, 106.911]","[Timestamp('2021-07-09 00:00:00'), Timestamp('2021-08-06 00:00:00'), Timestamp('2021-08-29 00:00:00')]",9.553751653223001,12.307413694689362
1519506,Kern,2021,10.0,12,2021-07-01,3,387.478,995.357,"[151.841, 128.52900000000002, 107.10799999999999]","[Timestamp('2021-07-09 00:00:00'), Timestamp('2021-08-06 00:00:00'), Timestamp('2021-09-01 00:00:00')]",21.190232378220692,26.938152432572828
1519553,Kern,2021,8.0,8,2021-07-01,2,264.987,903.488,"[99.57800000000003, 165.409]","[Timestamp('2021-07-25 00:00:00'), Timestamp('2021-08-31 00:00:00')]",75.72437189724897,65.83324847748135
1519615,Kern,2021,8.0,8,2021-07-01,3,386.87300000000005,996.6750000000002,"[171.598, 139.21900000000002, 76.05600000000001]","[Timestamp('2021-07-24 00:00:00'), Timestamp('2021-08-21 00:00:00'), Timestamp('2021-09-10 00:00:00')]",18.20249785017005,23.1038548254227
1519622,Kern,2021,7.0,7,2021-07-01,2,454.40199999999993,896.5439999999999,"[175.22399999999996, 279.178]","[Timestamp('2021-07-10 00:00:00'), Timestamp('2021-09-03 00:00:00')]",77.83830382623215,116.0429164542242
1519659,Kern,2021,9.0,10,2021-07-01,3,271.29400000000004,863.366,"[121.888, 53.597, 95.80900000000003]","[Timestamp('2021-07-17 00:00:00'), Timestamp('2021-08-09 00:00:00'), Timestamp('2021-08-29 00:00:00')]",123.90765163787793,110.28675342338077
1519694,Kern,2021,7.0,9,2021-07-01,3,368.22799999999995,835.11,"[131.78799999999998, 121.35, 115.08999999999999]","[Timestamp('2021-07-06 00:00:00'), Timestamp('2021-08-05 00:00:00'), Timestamp('2021-09-01 00:00:00')]",27.571005892580924,33.30845261749766
1519743,Kern,2021,8.0,10,2021-07-01,2,360.75500000000005,962.14,"[277.73900000000003, 83.016]","[Timestamp('2021-07-25 00:00:00'), Timestamp('2021-08-14 00:00:00')]",38.88602639956379,46.02469965149159
1519744,Kern,2021,5.0,7,2021-07-01,2,375.45000000000005,719.347,"[303.403, 72.047]","[Timestamp('2021-08-12 00:00:00'), Timestamp('2021-09-01 00:00:00')]",20.476112817730197,25.222298416721795
1519764,Kern,2021,7.0,8,2021-07-01,3,620.078,953.1759999999999,"[306.11899999999997, 151.97099999999998, 161.988]","[Timestamp('2021-07-11 00:00:00'), Timestamp('2021-08-09 00:00:00'), Timestamp('2021-09-08 00:00:00')]",51.40471203868518,104.57654537901519
1519769,Kern,2021,7.0,10,2021-07-01,2,248.0829999999999,1005.3369999999999,"[162.30799999999994, 85.77499999999999]","[Timestamp('2021-07-25 00:00:00'), Timestamp('2021-08-14 00:00:00')]",77.85760967648508,63.369912668541474
1519790,Kern,2021,8.0,8,2021-07-01,2,367.67499999999995,994.579,"[219.93, 147.74499999999998]","[Timestamp('2021-07-22 00:00:00'), Timestamp('2021-08-20 00:00:00')]",63.154416363614885,76.18208673389796
1519800,Kern,2021,6.0,7,2021-07-01,2,281.85400000000004,867.4340000000001,"[170.87700000000004, 110.977]","[Timestamp('2021-07-18 00:00:00'), Timestamp('2021-08-10 00:00:00')]",37.733043362437066,34.89241864788825
1519801,Kern,2021,6.0,7,2021-07-01,2,367.32,960.1920000000001,"[162.75799999999998, 204.562]","[Timestamp('2021-07-18 00:00:00'), Timestamp('2021-08-23 00:00:00')]",77.44738978032309,93.33325201479094
1519803,Kern,2021,6.0,6,2021-07-01,1,87.52900000000001,552.3889999999999,[87.52900000000001],[Timestamp('2021-07-23 00:00:00')],33.15878317300145,9.522162507708808
1519804,Kern,2021,9.0,12,2021-07-01,3,449.687,1048.065,"[180.45499999999998, 167.693, 101.539]","[Timestamp('2021-07-16 00:00:00'), Timestamp('2021-08-18 00:00:00'), Timestamp('2021-09-10 00:00:00')]",72.17571036798253,106.48451006642703
1519867,Kern,2021,7.0,8,2021-07-01,3,433.963,985.38,"[152.67300000000003, 168.881, 112.40899999999999]","[Timestamp('2021-07-01 00:00:00'), Timestamp('2021-08-01 00:00:00'), Timestamp('2021-08-26 00:00:00')]",37.54350637968366,53.45305990500873
1519895,Kern,2021,5.0,5,2021-07-01,1,303.827,772.452,[303.827],[Timestamp('2021-07-10 00:00:00')],71.74276231516338,71.51374096433446
1519935,Kern,2021,7.0,10,2021-07-01,2,368.31399999999996,848.647,"[215.974, 152.34]","[Timestamp('2021-07-21 00:00:00'), Timestamp('2021-08-16 00:00:00')]",71.07211870736066,85.88207457212215
1519954,Kern,2021,7.0,7,2021-07-01,2,322.52599999999995,914.6979999999999,"[211.27399999999997, 111.252]","[Timestamp('2021-07-11 00:00:00'), Timestamp('2021-08-05 00:00:00')]",33.23615534589664,35.16904277916883
1519958,Kern,2021,7.0,7,2021-07-01,2,342.25300000000004,936.7700000000001,"[205.20200000000003, 137.05100000000002]","[Timestamp('2021-07-27 00:00:00'), Timestamp('2021-08-22 00:00:00')]",75.29567783390979,84.54780717089609
1519962,Kern,2021,8.0,9,2021-07-01,2,335.91100000000006,972.0610000000001,"[253.88300000000004, 82.028]","[Timestamp('2021-08-09 00:00:00'), Timestamp('2021-08-29 00:00:00')]",76.48469483027614,84.29150369138088
1520004,Kern,2021,6.0,6,2021-07-01,2,239.93100000000004,744.738,"[201.19300000000004, 38.738]","[Timestamp('2021-07-29 00:00:00'), Timestamp('2021-08-18 00:00:00')]",35.35468419902727,27.830330493952797
1520030,Kern,2021,7.0,7,2021-07-01,2,255.50400000000002,942.8580000000001,"[67.89399999999999, 187.61]","[Timestamp('2021-07-23 00:00:00'), Timestamp('2021-09-01 00:00:00')]",77.26631825415666,64.76986016801196
1520103,Kern,2021,8.0,10,2021-07-01,3,471.069,982.4290000000001,"[149.34, 159.87599999999998, 161.853]","[Timestamp('2021-07-11 00:00:00'), Timestamp('2021-08-11 00:00:00'), Timestamp('2021-09-10 00:00:00')]",41.73780391737082,64.50585811532794
1520241,Kern,2021,6.0,6,2021-07-01,2,368.368,873.1689999999999,"[188.654, 179.714]","[Timestamp('2021-07-12 00:00:00'), Timestamp('2021-08-15 00:00:00')]",25.773386249159213,31.148591685794884
1520282,Kern,2021,8.0,9,2021-07-01,2,299.565,1015.3070000000001,"[120.38799999999999, 179.177]","[Timestamp('2021-07-24 00:00:00'), Timestamp('2021-09-01 00:00:00')]",75.79745963531109,74.49562334531484
1520283,Kern,2021,7.0,8,2021-07-01,2,324.577,1022.1880000000001,"[122.983, 201.594]","[Timestamp('2021-07-26 00:00:00'), Timestamp('2021-09-03 00:00:00')]",77.46751708127474,82.49401014333633
1520310,Kern,2021,8.0,9,2021-07-01,3,363.06800000000004,929.6510000000001,"[140.33200000000002, 131.161, 91.575]","[Timestamp('2021-07-12 00:00:00'), Timestamp('2021-08-12 00:00:00'), Timestamp('2021-09-04 00:00:00')]",39.89732992831281,47.5244218583093
1520317,Kern,2021,7.0,8,2021-07-01,3,371.236,954.0619999999999,"[103.51899999999999, 162.221, 105.496]","[Timestamp('2021-07-02 00:00:00'), Timestamp('2021-08-07 00:00:00'), Timestamp('2021-09-06 00:00:00')]",71.14939402685148,86.65753425509264
1520357,Kern,2021,6.0,7,2021-07-01,2,275.59299999999996,862.543,"[139.381, 136.212]","[Timestamp('2021-07-15 00:00:00'), Timestamp('2021-08-09 00:00:00')]",91.56938815813416,82.79488973315178
1520378,Kern,2021,8.0,8,2021-07-01,2,362.61800000000005,1066.153,"[192.622, 169.996]","[Timestamp('2021-07-22 00:00:00'), Timestamp('2021-08-22 00:00:00')]",78.24690055670297,93.08968040049383
1520389,Kern,2021,8.0,8,2021-07-01,3,442.086,991.866,"[192.34799999999998, 155.334, 94.404]","[Timestamp('2021-07-19 00:00:00'), Timestamp('2021-08-21 00:00:00'), Timestamp('2021-09-10 00:00:00')]",34.99683092061137,50.75987202877099
1520426,Kern,2021,8.0,9,2021-07-01,3,633.122,1012.345,"[320.419, 147.637, 165.066]","[Timestamp('2021-07-12 00:00:00'), Timestamp('2021-08-09 00:00:00'), Timestamp('2021-09-08 00:00:00')]",47.657338323537786,98.99248475746354
1520480,Kern,2021,8.0,9,2021-07-01,3,295.91599999999994,798.8330000000001,"[202.92799999999997, 61.69400000000001, 31.294]","[Timestamp('2021-07-07 00:00:00'), Timestamp('2021-07-29 00:00:00'), Timestamp('2021-08-18 00:00:00')]",77.23286690231157,74.98176194968644
1520547,Kern,2021,7.0,8,2021-07-01,3,518.143,1005.52,"[220.984, 184.545, 112.614]","[Timestamp('2021-07-12 00:00:00'), Timestamp('2021-08-17 00:00:00'), Timestamp('2021-09-10 00:00:00')]",86.46401014127366,146.98399477240798
1520595,Kern,2021,7.0,8,2021-07-01,2,307.683,964.6469999999999,"[189.917, 117.766]","[Timestamp('2021-07-17 00:00:00'), Timestamp('2021-08-11 00:00:00')]",112.052360963854,113.11222630722274
1500019,Kern,2022,6.0,7,2022-07-01,3,456.5249999999999,951.5500000000001,"[206.281, 164.00999999999996, 86.234]","[Timestamp('2022-07-16 00:00:00'), Timestamp('2022-08-12 00:00:00'), Timestamp('2022-09-01 00:00:00')]",76.00982328953661,113.84640609335857
1500041,Kern,2022,7.0,9,2022-07-01,2,308.269,918.1300000000001,"[193.18, 115.089]","[Timestamp('2022-07-24 00:00:00'), Timestamp('2022-08-18 00:00:00')]",37.751425654883775,38.1810834488365
1500057,Kern,2022,6.0,6,2022-07-01,2,444.586,957.0360000000001,"[277.77000000000004, 166.816]","[Timestamp('2022-08-01 00:00:00'), Timestamp('2022-09-01 00:00:00')]",20.60993718624224,30.061973536360544
1500128,Kern,2022,7.0,9,2022-07-01,2,326.295,879.1490000000001,"[187.719, 138.57600000000002]","[Timestamp('2022-07-06 00:00:00'), Timestamp('2022-07-29 00:00:00')]",75.0065646425164,80.2961516077096
1500145,Kern,2022,8.0,9,2022-07-01,3,553.3860000000001,1158.0860000000002,"[199.282, 189.211, 164.89300000000003]","[Timestamp('2022-07-10 00:00:00'), Timestamp('2022-08-11 00:00:00'), Timestamp('2022-09-10 00:00:00')]",74.201515616372,134.71810997664582
1500157,Kern,2022,8.0,11,2022-07-01,3,370.152,888.219,"[167.51, 121.279, 81.36299999999999]","[Timestamp('2022-07-05 00:00:00'), Timestamp('2022-07-27 00:00:00'), Timestamp('2022-08-16 00:00:00')]",75.51325841492304,91.70401453018566
1500223,Kern,2022,5.0,5,2022-07-01,3,406.665,832.6650000000001,"[151.862, 139.445, 115.35800000000002]","[Timestamp('2022-07-11 00:00:00'), Timestamp('2022-08-01 00:00:00'), Timestamp('2022-08-23 00:00:00')]",6.600945628401347,8.806999848995519
1500264,Kern,2022,7.0,7,2022-07-01,2,253.57699999999994,689.2659999999998,"[169.94899999999996, 83.62799999999999]","[Timestamp('2022-07-30 00:00:00'), Timestamp('2022-08-24 00:00:00')]",1.0963321502321313,0.9120886406148723
1500285,Kern,2022,8.0,13,2022-07-01,3,572.665,1105.125,"[212.51800000000003, 219.685, 140.462]","[Timestamp('2022-07-05 00:00:00'), Timestamp('2022-08-11 00:00:00'), Timestamp('2022-09-06 00:00:00')]",112.80169747043784,211.93433097738938
1500657,Kern,2022,6.0,7,2022-07-01,2,502.89799999999997,998.8309999999999,"[393.58, 109.318]","[Timestamp('2022-08-12 00:00:00'), Timestamp('2022-09-01 00:00:00')]",34.68752666748477,57.231915308480154
1500988,Kern,2022,7.0,8,2022-07-01,3,529.712,740.612,"[175.75900000000004, 127.80499999999999, 226.14800000000002]","[Timestamp('2022-07-08 00:00:00'), Timestamp('2022-07-28 00:00:00'), Timestamp('2022-09-10 00:00:00')]",12.378547968798275,21.51268176393724
1501006,Kern,2022,6.0,7,2022-07-01,2,433.857,838.4680000000001,"[334.278, 99.57900000000001]","[Timestamp('2022-08-02 00:00:00'), Timestamp('2022-08-22 00:00:00')]",32.96922452425581,46.92890040820227
1501462,Kern,2022,7.0,7,2022-07-01,3,433.09100000000007,864.0649999999999,"[161.109, 191.524, 80.45800000000001]","[Timestamp('2022-07-03 00:00:00'), Timestamp('2022-08-10 00:00:00'), Timestamp('2022-08-30 00:00:00')]",3.679054020117769,5.2275760650486385
1501463,Kern,2022,7.0,8,2022-07-01,3,503.85599999999994,966.903,"[172.22799999999998, 211.86999999999995, 119.758]","[Timestamp('2022-07-02 00:00:00'), Timestamp('2022-08-08 00:00:00'), Timestamp('2022-09-01 00:00:00')]",6.9827696093602984,11.54301300621339
1501484,Kern,2022,8.0,8,2022-07-01,2,373.522,912.228,"[280.786, 92.736]","[Timestamp('2022-07-27 00:00:00'), Timestamp('2022-08-16 00:00:00')]",35.81240178410654,43.886876440954865
1501754,Kern,2022,8.0,9,2022-07-01,3,374.43300000000005,803.865,"[138.703, 132.954, 102.776]","[Timestamp('2022-07-12 00:00:00'), Timestamp('2022-08-12 00:00:00'), Timestamp('2022-09-06 00:00:00')]",6.9281169310449595,8.510877975203273
1502078,Kern,2022,8.0,9,2022-07-01,3,319.28200000000004,749.226,"[108.03, 122.70299999999999, 88.549]","[Timestamp('2022-07-12 00:00:00'), Timestamp('2022-08-14 00:00:00'), Timestamp('2022-09-08 00:00:00')]",2.319162475600693,2.429353128394818
1502089,Kern,2022,8.0,10,2022-07-01,3,440.9240000000001,1021.1869999999999,"[168.15800000000002, 156.82900000000004, 115.937]","[Timestamp('2022-07-05 00:00:00'), Timestamp('2022-08-04 00:00:00'), Timestamp('2022-08-25 00:00:00')]",14.288298457707516,20.66946754975797
1502489,Kern,2022,7.0,8,2022-07-01,3,403.08700000000005,807.864,"[130.161, 168.90700000000004, 104.01900000000002]","[Timestamp('2022-07-02 00:00:00'), Timestamp('2022-08-07 00:00:00'), Timestamp('2022-09-01 00:00:00')]",8.877215422065422,11.739797023733875
1502906,Kern,2022,7.0,9,2022-07-01,3,469.181,960.0450000000001,"[125.34499999999997, 188.936, 154.90000000000003]","[Timestamp('2022-07-01 00:00:00'), Timestamp('2022-08-05 00:00:00'), Timestamp('2022-09-07 00:00:00')]",23.00018882236564,35.40436873971894
1503212,Kern,2022,7.0,7,2022-07-01,2,286.299,847.7450000000001,"[190.29999999999998, 95.99899999999998]","[Timestamp('2022-07-31 00:00:00'), Timestamp('2022-08-20 00:00:00')]",14.101070306821818,13.24515199400518
1503478,Kern,2022,7.0,8,2022-07-01,2,259.112,889.6080000000001,"[191.87800000000001, 67.234]","[Timestamp('2022-07-31 00:00:00'), Timestamp('2022-08-20 00:00:00')]",12.5043125395822,10.629978447362937
1503803,Kern,2022,9.0,12,2022-07-01,2,364.013,1032.9199999999998,"[230.313, 133.7]","[Timestamp('2022-08-06 00:00:00'), Timestamp('2022-09-01 00:00:00')]",12.29053119762157,14.67819269304403
1504447,Kern,2022,8.0,11,2022-07-01,2,491.01199999999994,954.708,"[396.91799999999995, 94.094]","[Timestamp('2022-07-24 00:00:00'), Timestamp('2022-08-13 00:00:00')]",21.889107165680578,35.261857899065454
1504667,Kern,2022,7.0,8,2022-07-01,2,415.83500000000004,761.754,"[359.63200000000006, 56.203]","[Timestamp('2022-07-27 00:00:00'), Timestamp('2022-08-16 00:00:00')]",10.396239885053859,14.183465920608176
1505800,Kern,2022,6.0,7,2022-07-01,2,409.65399999999994,906.4359999999998,"[298.84099999999995, 110.813]","[Timestamp('2022-07-29 00:00:00'), Timestamp('2022-08-18 00:00:00')]",19.987515543180525,26.86340450238213
1505906,Kern,2022,8.0,11,2022-07-01,2,367.735,1083.047,"[217.32399999999998, 150.411]","[Timestamp('2022-07-27 00:00:00'), Timestamp('2022-08-23 00:00:00')]",120.06190777653414,144.85224952822765
1506581,Kern,2022,7.0,11,2022-07-01,2,290.164,844.967,"[163.635, 126.52899999999998]","[Timestamp('2022-07-26 00:00:00'), Timestamp('2022-08-22 00:00:00')]",11.123405492773664,10.589277662090476
1507111,Kern,2022,7.0,8,2022-07-01,3,561.5720000000001,1079.3580000000002,"[220.335, 208.92700000000002, 132.31]","[Timestamp('2022-07-10 00:00:00'), Timestamp('2022-08-15 00:00:00'), Timestamp('2022-09-10 00:00:00')]",74.69108145648258,137.6129264950126
1507165,Kern,2022,6.0,9,2022-07-01,2,286.12700000000007,636.5799999999999,"[187.17200000000005, 98.95499999999998]","[Timestamp('2022-07-25 00:00:00'), Timestamp('2022-08-14 00:00:00')]",16.311166944797144,15.311893912119336
1507166,Kern,2022,7.0,8,2022-07-01,2,336.254,933.362,"[192.259, 143.995]","[Timestamp('2022-07-20 00:00:00'), Timestamp('2022-08-15 00:00:00')]",20.376944253810244,22.47975398005482
1507861,Kern,2022,8.0,8,2022-07-01,3,383.034,980.783,"[147.23199999999997, 139.854, 95.94800000000001]","[Timestamp('2022-07-10 00:00:00'), Timestamp('2022-08-08 00:00:00'), Timestamp('2022-08-28 00:00:00')]",26.520960571413962,33.32818114012787
